name,year,position,forty_perc,three_cone_perc,vertical_perc,broad_perc,bench_perc
Marvin McNutt,2012,WR,76.7241379310345,52.9032258064516,65.9574468085106,64.5833333333334,0
Davin Meggett,2012,RB,75,53.5483870967742,57.4468085106383,56.25,55.8823529411765
Kashif Moore,2012,WR,87.0689655172414,74.1935483870968,93.6170212765957,72.9166666666667,44.1176470588235
Kellen Moore,2012,QB,47.4137931034483,36.1290322580645,23.4042553191489,16.6666666666667,0
Alfred Morris,2012,RB,63.7931034482759,61.9354838709678,59.5744680851064,54.1666666666667,35.2941176470588
Chris Owusu,2012,WR,91.3793103448276,72.2580645161291,80.8510638297872,79.1666666666667,44.1176470588235
Eric Page,2012,WR,75,65.8064516129032,36.1702127659575,43.75,32.3529411764706
David Paulson,2012,TE,50,50.9677419354839,44.6808510638298,39.5833333333333,50
Isaiah Pead,2012,RB,84.4827586206897,65.8064516129032,48.936170212766,52.0833333333333,0
DeAngelo Peterson,2012,TE,58.6206896551724,50.3225806451613,61.7021276595745,62.5,41.1764705882353
Bernard Pierce,2012,RB,79.3103448275862,58.0645161290322,63.8297872340426,66.6666666666667,38.2352941176471
Chris Polk,2012,RB,73.2758620689656,54.1935483870968,42.5531914893617,41.6666666666667,0
Tauren Poole,2012,RB,76.7241379310345,39.3548387096774,53.1914893617021,56.25,58.8235294117647
DeVier Posey,2012,WR,84.4827586206897,60.6451612903226,63.8297872340426,66.6666666666667,29.4117647058824
Brian Quick,2012,WR,75,56.1290322580645,53.1914893617021,58.3333333333333,32.3529411764706
Chris Rainey,2012,RB,87.0689655172414,94.8387096774194,63.8297872340426,60.4166666666667,35.2941176470588
Rueben Randle,2012,WR,70.6896551724138,63.2258064516129,40.4255319148936,62.5,32.3529411764706
Mohamed Sanu,2012,WR,64.6551724137931,70.3225806451613,61.7021276595745,72.9166666666667,44.1176470588235
Tommy Streeter,2012,WR,86.2068965517241,57.4193548387097,48.936170212766,70.8333333333334,38.2352941176471
Darron Thomas,2012,QB,51.7241379310345,51.6129032258065,61.7021276595745,62.5,29.4117647058824
Robert Turbin,2012,RB,81.8965517241379,52.258064516129,61.7021276595745,64.5833333333334,70.5882352941177
Jordan White,2012,WR,63.7931034482759,72.9032258064516,57.4468085106383,58.3333333333333,29.4117647058824
David Wilson,2012,RB,85.3448275862069,56.7741935483871,82.9787234042553,85.4166666666667,0
Russell Wilson,2012,QB,72.4137931034483,64.5161290322581,53.1914893617021,56.25,0
Patrick Witt,2012,QB,25,53.5483870967742,42.5531914893617,20.8333333333333,0
Jarius Wright,2012,WR,84.4827586206897,67.0967741935484,70.2127659574468,60.4166666666667,20.5882352941176
Kendall Wright,2012,WR,75.8620689655172,67.0967741935484,72.3404255319149,62.5,0
C.J. Anderson,2013,RB,66.3793103448276,52.9032258064516,44.6808510638298,58.3333333333333,38.2352941176471
Stedman Bailey,2013,WR,73.2758620689656,74.8387096774194,55.3191489361702,54.1666666666667,20.5882352941176
Montee Ball,2013,RB,61.2068965517241,70.3225806451613,44.6808510638298,56.25,32.3529411764706
Kenjon Barner,2013,RB,73.2758620689656,70.9677419354839,59.5744680851064,64.5833333333334,47.0588235294118
Le'Veon Bell,2013,RB,66.3793103448276,78.7096774193548,42.5531914893617,56.25,58.8235294117647
Giovani Bernard,2013,RB,72.4137931034483,68.3870967741935,51.0638297872341,64.5833333333334,44.1176470588235
Josh Boyce,2013,WR,85.3448275862069,83.2258064516129,53.1914893617021,83.3333333333333,52.9411764705882
Tyler Bray,2013,QB,27.5862068965518,49.6774193548387,0,18.75,0
Rex Burkhead,2013,RB,55.1724137931034,72.2580645161291,74.468085106383,70.8333333333334,50
Colby Cameron,2013,QB,50.8620689655172,63.8709677419354,38.2978723404255,43.75,0
Justice Cunningham,2013,TE,37.0689655172414,54.8387096774193,42.5531914893617,52.0833333333333,0
Knile Davis,2013,RB,86.2068965517241,65.1612903225806,51.0638297872341,62.5,79.4117647058824
Marcus Davis,2013,WR,69.8275862068966,52.9032258064516,76.5957446808511,60.4166666666667,44.1176470588235
Tyler Eifert,2013,TE,59.4827586206897,67.741935483871,59.5744680851064,58.3333333333333,52.9411764705882
Zach Ertz,2013,TE,52.5862068965517,57.4193548387097,38.2978723404255,41.6666666666667,58.8235294117647
Gavin Escobar,2013,TE,45.6896551724138,58.0645161290322,44.6808510638298,47.9166666666667,0
Michael Ford,2013,RB,75,70.9677419354839,72.3404255319149,81.25,61.7647058823529
Johnathan Franklin,2013,RB,75.8620689655172,69.6774193548387,42.5531914893617,50,41.1764705882353
Matt Furstenburg,2013,TE,64.6551724137931,56.7741935483871,59.5744680851064,50,41.1764705882353
Mike Gillislee,2013,RB,70.6896551724138,54.8387096774193,38.2978723404255,58.3333333333333,32.3529411764706
Mike Glennon,2013,QB,37.0689655172414,30.9677419354838,21.2765957446809,22.9166666666667,0
Tyrone Goard,2013,WR,75,69.0322580645161,61.7021276595745,66.6666666666667,17.6470588235294
Chris Gragg,2013,TE,75,57.4193548387097,68.0851063829787,70.8333333333334,41.1764705882353
Ray Graham,2013,RB,49.1379310344828,51.6129032258065,46.8085106382979,43.75,41.1764705882353
MarQueis Gray,2013,TE,55.1724137931034,46.4516129032258,36.1702127659575,41.6666666666667,32.3529411764706
Chris Harper,2013,WR,70.6896551724138,69.6774193548387,59.5744680851064,52.0833333333333,47.0588235294118
D.J. Harper,2013,RB,73.2758620689656,58.0645161290322,51.0638297872341,60.4166666666667,55.8823529411765
Montel Harris,2013,RB,59.4827586206897,65.8064516129032,46.8085106382979,45.8333333333333,44.1176470588235
Mark Harrison,2013,WR,78.448275862069,63.2258064516129,72.3404255319149,79.1666666666667,38.2352941176471
Stefphon Jefferson,2013,RB,59.4827586206897,64.5161290322581,40.4255319148936,54.1666666666667,32.3529411764706
Landry Jones,2013,QB,22.4137931034483,54.8387096774193,40.4255319148936,50,0
Brandon Kaufman,2013,WR,60.3448275862069,55.4838709677419,51.0638297872341,50,14.7058823529412
Tavarres King,2013,WR,77.5862068965517,68.3870967741935,63.8297872340426,66.6666666666667,20.5882352941176
Collin Klein,2013,QB,50.8620689655172,51.6129032258065,31.9148936170213,41.6666666666667,0
Alec Lemon,2013,WR,67.2413793103448,60,44.6808510638298,43.75,8.82352941176471
Philip Lutzenkirchen,2013,TE,37.0689655172414,52.9032258064516,38.2978723404255,43.75,50
E.J. Manuel,2013,QB,62.0689655172414,57.4193548387097,53.1914893617021,56.25,0
Miguel Maysonet,2013,RB,71.551724137931,49.0322580645161,0,0,47.0588235294118
Vance McDonald,2013,TE,58.6206896551724,57.4193548387097,51.0638297872341,58.3333333333333,79.4117647058824
Aaron Mellette,2013,WR,71.551724137931,55.4838709677419,51.0638297872341,66.6666666666667,14.7058823529412
Christine Michael,2013,RB,71.551724137931,82.5806451612903,91.4893617021277,70.8333333333334,67.6470588235294
T.J. Moe,2013,WR,54.3103448275862,92.9032258064516,61.7021276595745,60.4166666666667,64.7058823529412
Ryan Nassib,2013,QB,26.7241379310345,40.6451612903226,29.7872340425532,29.1666666666667,0
Chris Pantale,2013,TE,32.7586206896552,31.6129032258064,51.0638297872341,39.5833333333333,38.2352941176471
Quinton Patton,2013,WR,72.4137931034483,68.3870967741935,48.936170212766,56.25,11.7647058823529
Mychal Rivera,2013,TE,48.2758620689656,51.6129032258065,40.4255319148936,43.75,38.2352941176471
Denard Robinson,2013,WR,81.0344827586207,56.7741935483871,63.8297872340426,66.6666666666667,0
DaRick Rogers,2013,WR,73.2758620689656,81.2903225806452,76.5957446808511,85.4166666666667,17.6470588235294
Robbie Rouse,2013,RB,49.1379310344828,64.5161290322581,53.1914893617021,47.9166666666667,32.3529411764706
Lanear Sampson,2013,WR,78.448275862069,56.1290322580645,51.0638297872341,58.3333333333333,47.0588235294118
Ace Sanders,2013,WR,68.1034482758621,74.8387096774194,44.6808510638298,54.1666666666667,8.82352941176471
Matt Scott,2013,QB,58.6206896551724,82.5806451612903,40.4255319148936,56.25,0
Dion Sims,2013,TE,53.448275862069,39.3548387096774,57.4468085106383,43.75,52.9411764705882
Rodney Smith,2013,WR,74.1379310344828,60.6451612903226,55.3191489361702,60.4166666666667,0
Brad Sorensen,2013,QB,34.4827586206897,51.6129032258065,31.9148936170213,43.75,0
Ryan Spadola,2013,WR,76.7241379310345,80.6451612903226,51.0638297872341,58.3333333333333,32.3529411764706
Zac Stacy,2013,RB,70.6896551724138,81.9354838709677,48.936170212766,64.5833333333334,67.6470588235294
Jake Stoneburner,2013,TE,62.0689655172414,54.8387096774193,55.3191489361702,52.0833333333333,41.1764705882353
Ryan Swope,2013,WR,88.7931034482759,78.0645161290323,65.9574468085106,70.8333333333334,35.2941176470588
Stepfan Taylor,2013,RB,52.5862068965517,54.1935483870968,36.1702127659575,39.5833333333333,38.2352941176471
Kenbrell Thompkins,2013,WR,71.551724137931,70.3225806451613,51.0638297872341,62.5,11.7647058823529
Levine Toilolo,2013,TE,43.9655172413793,56.7741935483871,40.4255319148936,45.8333333333333,38.2352941176471
James Vandenberg,2013,QB,38.7931034482759,65.8064516129032,44.6808510638298,52.0833333333333,0
Conner Vernon,2013,WR,59.4827586206897,67.0967741935484,46.8085106382979,70.8333333333334,0
Markus Wheaton,2013,WR,79.3103448275862,75.4838709677419,65.9574468085106,60.4166666666667,47.0588235294118
Kerwynn Williams,2013,RB,76.7241379310345,52.9032258064516,57.4468085106383,56.25,38.2352941176471
Terrance Williams,2013,WR,73.2758620689656,61.9354838709678,46.8085106382979,58.3333333333333,20.5882352941176
Marquess Wilson,2013,WR,74.1379310344828,85.1612903225806,55.3191489361702,64.5833333333334,8.82352941176471
Tyler Wilson,2013,QB,36.2068965517241,48.3870967741936,29.7872340425532,43.75,0
Robert Woods,2013,WR,74.1379310344828,52.9032258064516,51.0638297872341,54.1666666666667,29.4117647058824
Jared Abbrederis,2014,WR,75,75.4838709677419,38.2978723404255,52.0833333333333,0
Davante Adams,2014,WR,69.8275862068966,74.1935483870968,76.5957446808511,66.6666666666667,29.4117647058824
Jace Amaro,2014,TE,54.3103448275862,35.4838709677419,48.936170212766,52.0833333333333,70.5882352941177
Antonio Andrews,2014,RB,47.4137931034483,47.0967741935484,34.0425531914894,27.0833333333333,47.0588235294118
Dri Archer,2014,WR,95.6896551724138,71.6129032258064,70.2127659574468,64.5833333333334,47.0588235294118
George Atkinson,2014,RB,76.7241379310345,58.0645161290322,70.2127659574468,77.0833333333334,44.1176470588235
Odell Beckham,2014,WR,81.0344827586207,82.5806451612903,72.3404255319149,64.5833333333334,8.82352941176471
Kelvin Benjamin,2014,WR,65.5172413793103,41.2903225806452,46.8085106382979,54.1666666666667,26.4705882352941
Alfred Blue,2014,RB,63.7931034482759,52.9032258064516,44.6808510638298,62.5,26.4705882352941
Blake Bortles,2014,QB,37.9310344827587,57.4193548387097,46.8085106382979,47.9166666666667,0
Tajh Boyd,2014,QB,45.6896551724138,41.2903225806452,38.2978723404255,27.0833333333333,0
Corey Brown,2014,WR,74.1379310344828,52.258064516129,48.936170212766,50,0
John Brown,2014,WR,88.7931034482759,68.3870967741935,63.8297872340426,54.1666666666667,0
Martavis Bryant,2014,WR,81.8965517241379,50.9677419354839,74.468085106383,66.6666666666667,35.2941176470588
Isaiah Burse,2014,WR,68.1034482758621,79.3548387096774,40.4255319148936,47.9166666666667,35.2941176470588
Trey Burton,2014,WR,64.6551724137931,53.5483870967742,36.1702127659575,41.6666666666667,0
Michael Campanaro,2014,WR,78.448275862069,77.4193548387097,74.468085106383,64.5833333333334,47.0588235294118
KaDeem Carey,2014,RB,57.7586206896552,57.4193548387097,46.8085106382979,47.9166666666667,44.1176470588235
Brandon Coleman,2014,WR,69.8275862068966,41.2903225806452,46.8085106382979,0,50
Brandin Cooks,2014,WR,89.6551724137931,78.0645161290323,61.7021276595745,60.4166666666667,35.2941176470588
Damian Copeland,2014,WR,75,92.9032258064516,78.7234042553192,60.4166666666667,23.5294117647059
Tim Cornett,2014,RB,76.7241379310345,61.9354838709678,55.3191489361702,68.75,0
Mike Davis,2014,WR,73.2758620689656,62.5806451612903,53.1914893617021,52.0833333333333,17.6470588235294
Bruce Ellington,2014,WR,79.3103448275862,82.5806451612903,76.5957446808511,60.4166666666667,32.3529411764706
Mike Evans,2014,WR,72.4137931034483,57.4193548387097,65.9574468085106,0,23.5294117647059
Shaquelle Evans,2014,WR,74.1379310344828,58.0645161290322,55.3191489361702,64.5833333333334,26.4705882352941
David Fales,2014,QB,32.7586206896552,27.0967741935484,27.6595744680851,22.9166666666667,0
C.J. Fiedorowicz,2014,TE,52.5862068965517,56.1290322580645,42.5531914893617,50,61.7647058823529
Tim Flanders,2014,RB,53.448275862069,58.0645161290322,44.6808510638298,43.75,47.0588235294118
David Fluellen,2014,RB,56.0344827586207,69.0322580645161,63.8297872340426,60.4166666666667,0
Bennie Fowler,2014,WR,73.2758620689656,58.7096774193549,61.7021276595745,70.8333333333334,0
Austin Franklin,2014,WR,69.8275862068966,58.0645161290322,61.7021276595745,66.6666666666667,8.82352941176471
Devonta Freeman,2014,RB,68.1034482758621,55.4838709677419,42.5531914893617,52.0833333333333,0
Tyler Gaffney,2014,RB,75.8620689655172,76.7741935483871,63.8297872340426,50,0
Jimmy Garoppolo,2014,QB,34.4827586206897,60,38.2978723404255,39.5833333333333,0
Crockett Gillmore,2014,TE,41.3793103448276,35.4838709677419,51.0638297872341,60.4166666666667,0
Ryan Grant,2014,WR,62.9310344827587,83.2258064516129,59.5744680851064,54.1666666666667,11.7647058823529
Matt Hazel,2014,WR,75,57.4193548387097,63.8297872340426,52.0833333333333,32.3529411764706
Robert Herron,2014,WR,76.7241379310345,72.9032258064516,59.5744680851064,68.75,41.1764705882353
Cody Hoffman,2014,WR,62.0689655172414,69.6774193548387,25.531914893617,35.4166666666667,26.4705882352941
Allen Hurns,2014,WR,70.6896551724138,47.7419354838709,40.4255319148936,60.4166666666667,29.4117647058824
Jeff Janis,2014,WR,81.8965517241379,85.8064516129033,68.0851063829787,66.6666666666667,47.0588235294118
Marcel Jensen,2014,TE,44.8275862068966,38.0645161290323,57.4468085106383,47.9166666666667,58.8235294117647
TJ Jones,2014,WR,76.7241379310345,74.1935483870968,48.936170212766,54.1666666666667,0
Henry Josey,2014,RB,81.0344827586207,58.0645161290322,55.3191489361702,52.0833333333333,47.0588235294118
Marcus Lucas,2014,WR,66.3793103448276,58.0645161290322,61.7021276595745,66.6666666666667,47.0588235294118
Arthur Lynch,2014,TE,47.4137931034483,38.0645161290323,34.0425531914894,50,70.5882352941177
Jordan Lynch,2014,QB,52.5862068965517,91.6129032258065,34.0425531914894,37.5,0
Johnny Manziel,2014,QB,59.4827586206897,78.7096774193548,42.5531914893617,43.75,0
Jeff Mathews,2014,QB,9.48275862068968,53.5483870967742,17.0212765957447,27.0833333333333,0
Jordan Matthews,2014,WR,78.448275862069,65.8064516129032,59.5744680851064,60.4166666666667,50
Jerick McKinnon,2014,RB,82.7586206896552,73.5483870967742,80.8510638297872,85.4166666666667,82.3529411764706
Donte Moncrief,2014,WR,83.6206896551724,61.2903225806452,76.5957446808511,85.4166666666667,26.4705882352941
Stephen Morris,2014,QB,63.7931034482759,39.3548387096774,36.1702127659575,41.6666666666667,0
Jake Murphy,2014,TE,50,50.9677419354839,48.936170212766,45.8333333333333,58.8235294117647
Jordan Najvar,2014,TE,37.9310344827587,53.5483870967742,46.8085106382979,41.6666666666667,41.1764705882353
Troy Niklas,2014,TE,45.6896551724138,25.8064516129032,44.6808510638298,45.8333333333333,67.6470588235294
Kevin Norwood,2014,WR,76.7241379310345,83.2258064516129,48.936170212766,62.5,11.7647058823529
LaDarius Perkins,2014,RB,78.448275862069,57.4193548387097,59.5744680851064,66.6666666666667,55.8823529411765
Walter Powell,2014,WR,63.7931034482759,81.9354838709677,42.5531914893617,60.4166666666667,17.6470588235294
Tevin Reese,2014,WR,78.448275862069,86.4516129032258,82.9787234042553,85.4166666666667,0
Bryn Renner,2014,QB,43.1034482758621,48.3870967741936,17.0212765957447,35.4166666666667,0
Paul Richardson,2014,WR,83.6206896551724,56.7741935483871,70.2127659574468,66.6666666666667,0
Allen Robinson,2014,WR,66.3793103448276,62.5806451612903,74.468085106383,72.9166666666667,0
Richard Rodgers,2014,TE,43.1034482758621,47.7419354838709,42.5531914893617,50,35.2941176470588
Bishop Sankey,2014,RB,75.8620689655172,78.7096774193548,59.5744680851064,70.8333333333334,64.7058823529412
Tom Savage,2014,QB,34.4827586206897,41.2903225806452,23.4042553191489,27.0833333333333,0
Connor Shaw,2014,QB,61.2068965517241,58.0645161290322,53.1914893617021,50,0
Charles Sims,2014,RB,76.7241379310345,52.258064516129,68.0851063829787,70.8333333333334,38.2352941176471
Jerome Smith,2014,RB,45.6896551724138,28.3870967741935,61.7021276595745,52.0833333333333,29.4117647058824
Willie Snead,2014,WR,64.6551724137931,50.3225806451613,51.0638297872341,43.75,20.5882352941176
Josh Stewart,2014,WR,58.6206896551724,56.1290322580645,57.4468085106383,52.0833333333333,20.5882352941176
Devin Street,2014,WR,70.6896551724138,69.6774193548387,65.9574468085106,66.6666666666667,0
Lorenzo Taliaferro,2014,RB,68.1034482758621,70.3225806451613,48.936170212766,52.0833333333333,41.1764705882353
Logan Thomas,2014,QB,65.5172413793103,59.3548387096774,59.5744680851064,52.0833333333333,0
Dustin Vaughan,2014,QB,36.2068965517241,46.4516129032258,31.9148936170213,35.4166666666667,0
L'Damian Washington,2014,WR,78.448275862069,50.3225806451613,44.6808510638298,47.9166666666667,11.7647058823529
Sammy Watkins,2014,WR,81.0344827586207,65.8064516129032,53.1914893617021,70.8333333333334,35.2941176470588
Keith Wenning,2014,QB,31.8965517241379,58.0645161290322,27.6595744680851,16.6666666666667,0
James White,2014,RB,68.9655172413793,59.3548387096774,44.6808510638298,45.8333333333333,55.8823529411765
James Wilder,2014,RB,43.9655172413793,67.741935483871,57.4468085106383,62.5,41.1764705882353
Andre Williams,2014,RB,69.8275862068966,45.1612903225807,70.2127659574468,77.0833333333334,0
Damien Williams,2014,RB,79.3103448275862,38.7096774193548,59.5744680851064,62.5,35.2941176470588
Albert Wilson,2014,WR,81.0344827586207,62.5806451612903,68.0851063829787,66.6666666666667,17.6470588235294
Ameer Abdullah,2015,RB,66.3793103448276,76.1290322580645,89.3617021276596,81.25,58.8235294117647
Jay Ajayi,2015,RB,68.9655172413793,56.1290322580645,74.468085106383,62.5,44.1176470588235
Mario Alford,2015,WR,81.0344827586207,85.8064516129033,53.1914893617021,62.5,26.4705882352941
Javorius Allen,2015,RB,72.4137931034483,65.1612903225806,59.5744680851064,62.5,20.5882352941176
Cameron Artis-Payne,2015,RB,72.4137931034483,54.1935483870968,63.8297872340426,56.25,0
Blake Bell,2015,TE,49.1379310344828,72.2580645161291,48.936170212766,52.0833333333333,29.4117647058824
Kenny Bell,2015,WR,81.8965517241379,84.5161290322581,85.1063829787234,79.1666666666667,8.82352941176471
Bryan Bennett,2015,QB,48.2758620689656,54.1935483870968,65.9574468085106,70.8333333333334,0
Anthony Boone,2015,QB,29.3103448275862,32.258064516129,21.2765957446809,18.75,0
Nick Boyle,2015,TE,28.448275862069,54.1935483870968,38.2978723404255,43.75,47.0588235294118
Brandon Bridge,2015,QB,56.0344827586207,50.9677419354839,48.936170212766,39.5833333333333,0
Da'Ron Brown,2015,WR,71.551724137931,60,65.9574468085106,60.4166666666667,38.2352941176471
Malcolm Brown,2015,RB,64.6551724137931,71.6129032258064,55.3191489361702,54.1666666666667,44.1176470588235
Shane Carden,2015,QB,37.0689655172414,51.6129032258065,34.0425531914894,27.0833333333333,0
B.J. Catalon,2015,RB,68.9655172413793,69.0322580645161,61.7021276595745,47.9166666666667,0
Gerald Christian,2015,TE,43.1034482758621,22.5806451612903,0,0,70.5882352941177
Kaelin Clay,2015,WR,74.1379310344828,64.5161290322581,48.936170212766,45.8333333333333,17.6470588235294
Sammie Coates,2015,WR,81.0344827586207,63.8709677419354,82.9787234042553,83.3333333333333,55.8823529411765
Chris Conley,2015,WR,87.9310344827587,58.7096774193549,100,100,41.1764705882353
Amari Cooper,2015,WR,81.8965517241379,81.2903225806452,48.936170212766,60.4166666666667,0
John Crockett,2015,RB,64.6551724137931,52.9032258064516,78.7234042553192,70.8333333333334,32.3529411764706
Jamison Crowder,2015,WR,69.8275862068966,51.6129032258065,65.9574468085106,50,17.6470588235294
Devante Davis,2015,WR,68.9655172413793,46.4516129032258,59.5744680851064,50,35.2941176470588
Geremy Davis,2015,WR,68.1034482758621,71.6129032258064,63.8297872340426,68.75,55.8823529411765
Mike Davis,2015,RB,65.5172413793103,62.5806451612903,53.1914893617021,52.0833333333333,38.2352941176471
Titus Davis,2015,WR,74.1379310344828,53.5483870967742,46.8085106382979,58.3333333333333,0
Stefon Diggs,2015,WR,78.448275862069,60.6451612903226,57.4468085106383,50,0
Phillip Dorsett,2015,WR,89.6551724137931,81.9354838709677,65.9574468085106,64.5833333333334,26.4705882352941
Jahwan Edwards,2015,RB,49.1379310344828,21.9354838709677,59.5744680851064,54.1666666666667,35.2941176470588
Cody Fajardo,2015,QB,63.7931034482759,65.8064516129032,46.8085106382979,56.25,0
Keyarris Garrett,2015,WR,62.9310344827587,43.2258064516129,63.8297872340426,77.0833333333334,29.4117647058824
Melvin Gordon,2015,RB,73.2758620689656,60,57.4468085106383,72.9166666666667,44.1176470588235
Dorial Green-Beckham,2015,WR,75.8620689655172,69.6774193548387,51.0638297872341,58.3333333333333,26.4705882352941
Rashad Greene,2015,WR,72.4137931034483,70.3225806451613,63.8297872340426,64.5833333333334,0
Rannell Hall,2015,WR,66.3793103448276,71.6129032258064,82.9787234042553,85.4166666666667,35.2941176470588
Justin Hardy,2015,WR,69.8275862068966,86.4516129032258,63.8297872340426,47.9166666666667,20.5882352941176
Josh Harper,2015,WR,62.9310344827587,52.9032258064516,44.6808510638298,35.4166666666667,26.4705882352941
Dee Hart,2015,RB,49.1379310344828,49.6774193548387,48.936170212766,45.8333333333333,0
Braylon Heard,2015,RB,63.7931034482759,50.3225806451613,38.2978723404255,52.0833333333333,44.1176470588235
Kenny Hilliard,2015,RB,46.551724137931,51.6129032258065,23.4042553191489,41.6666666666667,0
Brett Hundley,2015,QB,63.7931034482759,67.0967741935484,61.7021276595745,60.4166666666667,0
Jesse James,2015,TE,46.551724137931,28.3870967741935,68.0851063829787,62.5,64.7058823529412
Anthony Johnson,2015,WR,69.8275862068966,2.58064516129033,12.7659574468085,22.9166666666667,47.0588235294118
David Johnson,2015,RB,75,74.1935483870968,85.1063829787234,75,61.7647058823529
Gus Johnson,2015,RB,57.7586206896552,56.7741935483871,63.8297872340426,60.4166666666667,64.7058823529412
Chris Jones,2015,WR,63.7931034482759,68.3870967741935,46.8085106382979,58.3333333333333,11.7647058823529
Jeremy Langford,2015,RB,81.8965517241379,48.3870967741936,55.3191489361702,56.25,0
Dez Lewis,2015,WR,68.1034482758621,55.4838709677419,51.0638297872341,58.3333333333333,35.2941176470588
Tony Lippett,2015,WR,65.5172413793103,67.741935483871,61.7021276595745,47.9166666666667,17.6470588235294
Tyler Lockett,2015,WR,83.6206896551724,69.6774193548387,59.5744680851064,62.5,0
Deon Long,2015,WR,74.1379310344828,63.8709677419354,53.1914893617021,60.4166666666667,23.5294117647059
Jerry Lovelocke,2015,QB,32.7586206896552,43.2258064516129,42.5531914893617,45.8333333333333,0
Tello Luckett,2015,WR,62.0689655172414,29.6774193548387,53.1914893617021,56.25,38.2352941176471
Terrence Magee,2015,RB,68.9655172413793,29.0322580645161,65.9574468085106,50,52.9411764705882
Sean Mannion,2015,QB,19.8275862068966,43.8709677419355,40.4255319148936,29.1666666666667,0
Marcus Mariota,2015,QB,73.2758620689656,70.9677419354839,61.7021276595745,62.5,0
Vince Mayle,2015,WR,60.3448275862069,67.0967741935484,59.5744680851064,54.1666666666667,0
Tre McBride,2015,WR,82.7586206896552,65.1612903225806,70.2127659574468,64.5833333333334,35.2941176470588
Ty Montgomery,2015,WR,70.6896551724138,64.5161290322581,80.8510638297872,62.5,0
Keith Mumphery,2015,WR,71.551724137931,58.0645161290322,46.8085106382979,62.5,0
J.J. Nelson,2015,WR,93.9655172413793,61.2903225806452,61.7021276595745,75,0
Nick O'Leary,2015,TE,37.9310344827587,36.7741935483871,38.2978723404255,39.5833333333333,50
Bryce Petty,2015,QB,43.1034482758621,68.3870967741935,53.1914893617021,62.5,0
MyCole Pruitt,2015,TE,68.1034482758621,46.4516129032258,70.2127659574468,56.25,38.2352941176471
Ezell Ruffin,2015,WR,59.4827586206897,40,25.531914893617,39.5833333333333,38.2352941176471
Wes Saxton,2015,TE,62.0689655172414,43.8709677419355,61.7021276595745,58.3333333333333,0
Ross Scheuerman,2015,WR,64.6551724137931,57.4193548387097,48.936170212766,62.5,32.3529411764706
Jean Sifrin,2015,TE,45.6896551724138,30.3225806451613,48.936170212766,47.9166666666667,0
Eric Tomlinson,2015,TE,33.6206896551724,32.9032258064516,38.2978723404255,39.5833333333333,44.1176470588235
Clive Walford,2015,TE,50,41.9354838709677,57.4468085106383,60.4166666666667,47.0588235294118
Darren Waller,2015,WR,78.448275862069,58.0645161290322,65.9574468085106,70.8333333333334,23.5294117647059
DeAndrew White,2015,WR,80.1724137931034,64.5161290322581,55.3191489361702,56.25,0
Kevin White,2015,WR,87.9310344827587,67.741935483871,63.8297872340426,66.6666666666667,55.8823529411765
Karlos Williams,2015,RB,76.7241379310345,52.258064516129,51.0638297872341,54.1666666666667,35.2941176470588
Maxx Williams,2015,TE,50.8620689655172,43.2258064516129,55.3191489361702,54.1666666666667,38.2352941176471
Ryan Williams,2015,QB,26.7241379310345,65.1612903225806,78.7234042553192,66.6666666666667,44.1176470588235
Trey Williams,2015,RB,75.8620689655172,72.9032258064516,51.0638297872341,58.3333333333333,41.1764705882353
Jameis Winston,2015,QB,34.4827586206897,52.258064516129,29.7872340425532,25,0
T.J. Yeldon,2015,RB,65.5172413793103,50.3225806451613,61.7021276595745,54.1666666666667,52.9411764705882
Jerell Adams,2016,TE,62.9310344827587,59.3548387096774,46.8085106382979,54.1666666666667,0
Vernon Adams,2016,QB,46.551724137931,74.1935483870968,34.0425531914894,47.9166666666667,0
Bralon Addison,2016,WR,61.2068965517241,65.8064516129032,55.3191489361702,52.0833333333333,26.4705882352941
Brandon Allen,2016,QB,45.6896551724138,58.7096774193549,27.6595744680851,39.5833333333333,0
Geronimo Allison,2016,WR,60.3448275862069,36.7741935483871,48.936170212766,75,0
Peyton Barber,2016,RB,62.9310344827587,62.5806451612903,46.8085106382979,41.6666666666667,47.0588235294118
Tyler Boyd,2016,WR,68.1034482758621,69.0322580645161,53.1914893617021,58.3333333333333,20.5882352941176
Ben Braunecker,2016,TE,55.1724137931034,69.0322580645161,59.5744680851064,62.5,47.0588235294118
Jacoby Brissett,2016,QB,37.0689655172414,51.6129032258065,40.4255319148936,45.8333333333333,0
Aaron Burbridge,2016,WR,69.8275862068966,48.3870967741936,38.2978723404255,50,47.0588235294118
Devon Cajuste,2016,WR,64.6551724137931,95.4838709677419,61.7021276595745,66.6666666666667,23.5294117647059
Connor Cook,2016,QB,50,49.0322580645161,48.936170212766,45.8333333333333,0
Marshaun Coprich,2016,RB,77.5862068965517,45.8064516129032,53.1914893617021,43.75,38.2352941176471
Trevor Davis,2016,WR,81.8965517241379,88.3870967741936,72.3404255319149,68.75,20.5882352941176
Kenneth Dixon,2016,RB,69.8275862068966,64.5161290322581,68.0851063829787,62.5,41.1764705882353
Josh Doctson,2016,WR,75,72.9032258064516,82.9787234042553,83.3333333333333,29.4117647058824
Brandon Doughty,2016,QB,12.9310344827587,30.9677419354838,23.4042553191489,25,0
Kenyan Drake,2016,RB,79.3103448275862,60,55.3191489361702,66.6666666666667,17.6470588235294
